StockItemTransactionID,StockItemID,CustomerID,InvoiceID,TransactionOccurredWhen,Quantity
213178,211,822,44632,2015-04-06 12:00:00.0000000,-10.000
213204,151,989,44638,2015-04-06 12:00:00.0000000,-10.000
213233,203,70,44645,2015-04-06 12:00:00.0000000,-10.000
213255,116,443,44649,2015-04-06 12:00:00.0000000,-10.000
213257,174,443,44649,2015-04-06 12:00:00.0000000,-10.000
213262,25,825,44650,2015-04-06 12:00:00.0000000,-10.000
213271,23,173,44652,2015-04-06 12:00:00.0000000,-10.000
213272,6,173,44652,2015-04-06 12:00:00.0000000,-10.000
213347,65,472,44669,2015-04-06 12:00:00.0000000,-10.000
213348,28,472,44669,2015-04-06 12:00:00.0000000,-10.000
221729,117,416,46427,2015-05-02 12:00:00.0000000,-10.000
221730,157,416,46427,2015-05-02 12:00:00.0000000,-10.000
221745,105,922,46431,2015-05-02 12:00:00.0000000,-10.000
221748,70,958,46432,2015-05-02 12:00:00.0000000,-10.000
221766,205,921,46435,2015-05-02 12:00:00.0000000,-10.000
221780,211,443,46438,2015-05-02 12:00:00.0000000,-10.000
221810,12,68,46444,2015-05-02 12:00:00.0000000,-10.000
221816,120,174,46445,2015-05-02 12:00:00.0000000,-10.000
221915,15,906,46465,2015-05-04 12:00:00.0000000,-10.000
221927,169,136,46468,2015-05-04 12:00:00.0000000,-10.000
221941,17,513,46472,2015-05-04 12:00:00.0000000,-10.000
221950,3,480,46475,2015-05-04 12:00:00.0000000,-10.000
221989,219,509,46482,2015-05-04 12:00:00.0000000,-10.000
221994,160,515,46483,2015-05-04 12:00:00.0000000,-10.000
222050,22,520,46497,2015-05-04 12:00:00.0000000,-10.000
222054,112,824,46498,2015-05-04 12:00:00.0000000,-10.000
222098,218,540,46509,2015-05-04 12:00:00.0000000,-10.000
222110,137,425,46512,2015-05-04 12:00:00.0000000,-10.000
222145,110,869,46522,2015-05-04 12:00:00.0000000,-10.000
222146,114,869,46522,2015-05-04 12:00:00.0000000,-10.000
222157,165,123,46525,2015-05-04 12:00:00.0000000,-10.000
222187,29,889,46532,2015-05-04 12:00:00.0000000,-10.000
222189,151,889,46532,2015-05-04 12:00:00.0000000,-10.000
222196,7,803,46534,2015-05-04 12:00:00.0000000,-10.000
222250,204,596,46538,2015-05-05 12:00:00.0000000,-10.000
222260,8,102,46541,2015-05-05 12:00:00.0000000,-10.000
222262,40,102,46541,2015-05-05 12:00:00.0000000,-10.000
222285,215,16,46546,2015-05-05 12:00:00.0000000,-10.000
222297,16,455,46549,2015-05-05 12:00:00.0000000,-10.000
222367,204,813,46565,2015-05-05 12:00:00.0000000,-10.000
222389,168,589,46570,2015-05-05 12:00:00.0000000,-10.000
222394,102,990,46572,2015-05-05 12:00:00.0000000,-10.000
222453,3,409,46585,2015-05-05 12:00:00.0000000,-10.000
222473,166,1003,46590,2015-05-05 12:00:00.0000000,-10.000
222484,158,193,46592,2015-05-05 12:00:00.0000000,-10.000
222491,23,894,46593,2015-05-05 12:00:00.0000000,-10.000
222522,8,437,46600,2015-05-05 12:00:00.0000000,-10.000
222528,33,167,46602,2015-05-05 12:00:00.0000000,-10.000
222537,61,66,46604,2015-05-05 12:00:00.0000000,-10.000
222544,54,421,46606,2015-05-05 12:00:00.0000000,-10.000
222553,68,113,46608,2015-05-05 12:00:00.0000000,-10.000
222561,29,443,46610,2015-05-05 12:00:00.0000000,-10.000
222593,166,176,46617,2015-05-05 12:00:00.0000000,-10.000
222604,43,842,46620,2015-05-05 12:00:00.0000000,-10.000
222605,128,842,46620,2015-05-05 12:00:00.0000000,-10.000
222668,117,49,46634,2015-05-05 12:00:00.0000000,-10.000
222672,167,565,46635,2015-05-05 12:00:00.0000000,-10.000
222680,164,4,46636,2015-05-05 12:00:00.0000000,-10.000
223923,6,71,46889,2015-05-11 12:00:00.0000000,-10.000
223940,215,821,46892,2015-05-11 12:00:00.0000000,-10.000
223943,105,414,46893,2015-05-11 12:00:00.0000000,-10.000
223946,136,414,46893,2015-05-11 12:00:00.0000000,-10.000
223965,110,141,46897,2015-05-11 12:00:00.0000000,-10.000
223967,48,141,46897,2015-05-11 12:00:00.0000000,-10.000
223974,170,152,46899,2015-05-11 12:00:00.0000000,-10.000
223977,172,557,46900,2015-05-11 12:00:00.0000000,-10.000
223985,16,834,46902,2015-05-11 12:00:00.0000000,-10.000
223996,108,48,46905,2015-05-11 12:00:00.0000000,-10.000
224017,105,990,46909,2015-05-11 12:00:00.0000000,-10.000
224039,30,583,46914,2015-05-11 12:00:00.0000000,-10.000
224043,118,815,46915,2015-05-11 12:00:00.0000000,-10.000
224066,54,832,46921,2015-05-11 12:00:00.0000000,-10.000
224067,121,832,46921,2015-05-11 12:00:00.0000000,-10.000
232180,118,855,48617,2015-06-06 12:00:00.0000000,-10.000
232219,50,963,48624,2015-06-06 12:00:00.0000000,-10.000
232257,24,580,48633,2015-06-06 12:00:00.0000000,-10.000
232267,111,424,48636,2015-06-06 12:00:00.0000000,-10.000
232274,158,135,48637,2015-06-06 12:00:00.0000000,-10.000
232285,161,989,48640,2015-06-06 12:00:00.0000000,-10.000
232290,214,581,48641,2015-06-06 12:00:00.0000000,-10.000
232324,29,88,48649,2015-06-06 12:00:00.0000000,-10.000
234570,156,879,49112,2015-06-15 12:00:00.0000000,-10.000
234571,209,879,49112,2015-06-15 12:00:00.0000000,-10.000
234585,65,138,49115,2015-06-15 12:00:00.0000000,-10.000
234604,209,958,49119,2015-06-15 12:00:00.0000000,-10.000
234605,73,958,49119,2015-06-15 12:00:00.0000000,-10.000
234647,109,825,49129,2015-06-15 12:00:00.0000000,-10.000
234670,3,171,49133,2015-06-15 12:00:00.0000000,-10.000
234677,124,437,49134,2015-06-15 12:00:00.0000000,-10.000
234691,131,1037,49138,2015-06-15 12:00:00.0000000,-10.000
234720,55,459,49144,2015-06-15 12:00:00.0000000,-10.000
234744,136,918,49151,2015-06-15 12:00:00.0000000,-10.000
234749,124,869,49152,2015-06-15 12:00:00.0000000,-10.000
234804,4,908,49165,2015-06-15 12:00:00.0000000,-10.000
234901,29,910,49180,2015-06-16 12:00:00.0000000,-10.000
234908,58,524,49182,2015-06-16 12:00:00.0000000,-10.000
234944,29,532,49189,2015-06-16 12:00:00.0000000,-10.000
234958,214,36,49192,2015-06-16 12:00:00.0000000,-10.000
234974,162,36,49196,2015-06-16 12:00:00.0000000,-10.000
234993,48,948,49200,2015-06-16 12:00:00.0000000,-10.000
235016,47,21,49206,2015-06-16 12:00:00.0000000,-10.000
235037,102,412,49210,2015-06-16 12:00:00.0000000,-10.000
235050,129,487,49213,2015-06-16 12:00:00.0000000,-10.000
235060,48,498,49215,2015-06-16 12:00:00.0000000,-10.000
235099,104,530,49225,2015-06-16 12:00:00.0000000,-10.000
235541,67,152,49318,2015-06-18 12:00:00.0000000,-10.000
235545,42,100,49319,2015-06-18 12:00:00.0000000,-10.000
235548,61,135,49320,2015-06-18 12:00:00.0000000,-10.000
235552,134,195,49321,2015-06-18 12:00:00.0000000,-10.000
235560,123,55,49322,2015-06-18 12:00:00.0000000,-10.000
235585,52,174,49328,2015-06-18 12:00:00.0000000,-10.000
235599,20,402,49332,2015-06-18 12:00:00.0000000,-10.000
235607,111,192,49334,2015-06-18 12:00:00.0000000,-10.000
235624,24,909,49338,2015-06-18 12:00:00.0000000,-10.000
235639,64,572,49341,2015-06-18 12:00:00.0000000,-10.000
235653,68,501,49344,2015-06-18 12:00:00.0000000,-10.000
235665,164,530,49346,2015-06-18 12:00:00.0000000,-10.000
235694,115,508,49353,2015-06-18 12:00:00.0000000,-10.000
235706,110,812,49356,2015-06-18 12:00:00.0000000,-10.000
235709,116,582,49357,2015-06-18 12:00:00.0000000,-10.000
235750,151,149,49366,2015-06-18 12:00:00.0000000,-10.000
235753,51,525,49367,2015-06-18 12:00:00.0000000,-10.000
235754,63,525,49367,2015-06-18 12:00:00.0000000,-10.000
235768,127,967,49370,2015-06-18 12:00:00.0000000,-10.000
239081,71,496,50066,2015-07-01 12:00:00.0000000,-10.000
239088,115,56,50067,2015-07-01 12:00:00.0000000,-10.000
239096,111,599,50068,2015-07-01 12:00:00.0000000,-10.000
239098,21,455,50069,2015-07-01 12:00:00.0000000,-10.000
239101,122,455,50069,2015-07-01 12:00:00.0000000,-10.000
239141,69,802,50079,2015-07-01 12:00:00.0000000,-10.000
239156,38,500,50083,2015-07-01 12:00:00.0000000,-10.000
239165,105,9,50085,2015-07-01 12:00:00.0000000,-10.000
239192,44,149,50092,2015-07-01 12:00:00.0000000,-10.000
239224,29,50,50100,2015-07-01 12:00:00.0000000,-10.000
239251,136,890,50106,2015-07-01 12:00:00.0000000,-10.000
239279,68,1007,50113,2015-07-01 12:00:00.0000000,-10.000
239288,23,54,50115,2015-07-01 12:00:00.0000000,-10.000
239314,114,882,50122,2015-07-01 12:00:00.0000000,-10.000
264740,159,1044,55482,2015-09-25 12:00:00.0000000,-10.000
264746,131,72,55483,2015-09-25 12:00:00.0000000,-10.000
264749,215,911,55484,2015-09-25 12:00:00.0000000,-10.000
264755,209,996,55486,2015-09-25 12:00:00.0000000,-10.000
264769,217,563,55490,2015-09-25 12:00:00.0000000,-10.000
264804,64,900,55499,2015-09-25 12:00:00.0000000,-10.000
264813,27,954,55501,2015-09-25 12:00:00.0000000,-10.000
264822,163,140,55503,2015-09-25 12:00:00.0000000,-10.000
264856,107,83,55511,2015-09-25 12:00:00.0000000,-10.000
264859,60,83,55511,2015-09-25 12:00:00.0000000,-10.000
264873,125,954,55515,2015-09-25 12:00:00.0000000,-10.000
264876,45,195,55516,2015-09-25 12:00:00.0000000,-10.000
264893,56,810,55519,2015-09-25 12:00:00.0000000,-10.000
264988,47,860,55540,2015-09-25 12:00:00.0000000,-10.000
264994,111,94,55541,2015-09-25 12:00:00.0000000,-10.000
266041,204,1031,55755,2015-09-30 12:00:00.0000000,-10.000
266065,157,454,55762,2015-09-30 12:00:00.0000000,-10.000
266073,155,135,55764,2015-09-30 12:00:00.0000000,-10.000
266105,160,586,55771,2015-09-30 12:00:00.0000000,-10.000
266127,214,110,55775,2015-09-30 12:00:00.0000000,-10.000
266128,116,110,55775,2015-09-30 12:00:00.0000000,-10.000
266129,64,110,55775,2015-09-30 12:00:00.0000000,-10.000
266173,166,474,55785,2015-09-30 12:00:00.0000000,-10.000
266206,35,106,55792,2015-09-30 12:00:00.0000000,-10.000
266220,18,854,55795,2015-09-30 12:00:00.0000000,-10.000
266221,125,854,55795,2015-09-30 12:00:00.0000000,-10.000
266362,69,36,55827,2015-09-30 12:00:00.0000000,-10.000
266365,164,445,55828,2015-09-30 12:00:00.0000000,-10.000
266391,158,966,55834,2015-09-30 12:00:00.0000000,-10.000
266392,122,966,55834,2015-09-30 12:00:00.0000000,-10.000
273488,8,878,57304,2015-10-24 12:00:00.0000000,-10.000
273519,28,436,57310,2015-10-24 12:00:00.0000000,-10.000
273547,118,1031,57316,2015-10-24 12:00:00.0000000,-10.000
273550,12,405,57317,2015-10-24 12:00:00.0000000,-10.000
273553,26,183,57318,2015-10-24 12:00:00.0000000,-10.000
274023,125,22,57415,2015-10-27 12:00:00.0000000,-10.000
274031,166,970,57417,2015-10-27 12:00:00.0000000,-10.000
274039,219,24,57419,2015-10-27 12:00:00.0000000,-10.000
274043,153,1023,57420,2015-10-27 12:00:00.0000000,-10.000
274048,72,994,57421,2015-10-27 12:00:00.0000000,-10.000
274071,4,187,57427,2015-10-27 12:00:00.0000000,-10.000
274086,23,50,57430,2015-10-27 12:00:00.0000000,-10.000
274105,42,969,57434,2015-10-27 12:00:00.0000000,-10.000
274145,160,78,57442,2015-10-27 12:00:00.0000000,-10.000
274156,110,967,57445,2015-10-27 12:00:00.0000000,-10.000
274176,218,948,57449,2015-10-27 12:00:00.0000000,-10.000
277351,9,72,58109,2015-11-07 12:00:00.0000000,-10.000
277380,210,38,58114,2015-11-07 12:00:00.0000000,-10.000
277396,120,114,58118,2015-11-07 12:00:00.0000000,-10.000
277403,127,33,58119,2015-11-07 12:00:00.0000000,-10.000
277412,161,973,58121,2015-11-07 12:00:00.0000000,-10.000
277430,44,10,58126,2015-11-07 12:00:00.0000000,-10.000
277433,205,884,58127,2015-11-07 12:00:00.0000000,-10.000
277447,131,554,58130,2015-11-07 12:00:00.0000000,-10.000
277456,153,80,58131,2015-11-07 12:00:00.0000000,-10.000
277467,110,542,58134,2015-11-07 12:00:00.0000000,-10.000
277471,167,984,58135,2015-11-07 12:00:00.0000000,-10.000
277476,6,862,58136,2015-11-07 12:00:00.0000000,-10.000
277486,117,127,58138,2015-11-07 12:00:00.0000000,-10.000
277496,136,599,58140,2015-11-07 12:00:00.0000000,-10.000
277522,2,149,58145,2015-11-07 12:00:00.0000000,-10.000
277524,30,916,58146,2015-11-07 12:00:00.0000000,-10.000
277527,113,454,58147,2015-11-07 12:00:00.0000000,-10.000
277533,173,552,58148,2015-11-07 12:00:00.0000000,-10.000
281619,4,78,59007,2015-11-23 12:00:00.0000000,-10.000
281622,124,419,59008,2015-11-23 12:00:00.0000000,-10.000
281650,65,156,59015,2015-11-23 12:00:00.0000000,-10.000
281660,59,916,59016,2015-11-23 12:00:00.0000000,-10.000
281670,150,964,59019,2015-11-23 12:00:00.0000000,-10.000
281707,203,1037,59029,2015-11-23 12:00:00.0000000,-10.000
281716,111,891,59031,2015-11-23 12:00:00.0000000,-10.000
281731,120,87,59034,2015-11-23 12:00:00.0000000,-10.000
281735,124,49,59035,2015-11-23 12:00:00.0000000,-10.000
281742,156,122,59036,2015-11-23 12:00:00.0000000,-10.000
281751,121,880,59038,2015-11-23 12:00:00.0000000,-10.000
281769,113,991,59042,2015-11-23 12:00:00.0000000,-10.000
281774,122,592,59043,2015-11-23 12:00:00.0000000,-10.000
281791,19,968,59047,2015-11-23 12:00:00.0000000,-10.000
281807,11,77,59051,2015-11-23 12:00:00.0000000,-10.000
281851,219,514,59061,2015-11-23 12:00:00.0000000,-10.000
281899,42,482,59071,2015-11-23 12:00:00.0000000,-10.000
281912,13,847,59074,2015-11-23 12:00:00.0000000,-10.000
281926,7,178,59077,2015-11-23 12:00:00.0000000,-10.000
281932,48,838,59078,2015-11-23 12:00:00.0000000,-10.000
282002,112,183,59093,2015-11-23 12:00:00.0000000,-10.000
282006,155,467,59094,2015-11-23 12:00:00.0000000,-10.000
282008,153,467,59094,2015-11-23 12:00:00.0000000,-10.000
282025,65,1030,59098,2015-11-23 12:00:00.0000000,-10.000
282035,60,982,59101,2015-11-23 12:00:00.0000000,-10.000
283211,13,1027,59336,2015-11-27 12:00:00.0000000,-10.000
283307,212,836,59356,2015-11-27 12:00:00.0000000,-10.000
283329,176,51,59361,2015-11-27 12:00:00.0000000,-10.000
283361,175,994,59368,2015-11-27 12:00:00.0000000,-10.000
283378,60,834,59372,2015-11-27 12:00:00.0000000,-10.000
283411,102,519,59381,2015-11-27 12:00:00.0000000,-10.000
287168,174,1023,60171,2015-12-11 12:00:00.0000000,-10.000
287169,20,1023,60171,2015-12-11 12:00:00.0000000,-10.000
287176,103,938,60172,2015-12-11 12:00:00.0000000,-10.000
287185,3,16,60174,2015-12-11 12:00:00.0000000,-10.000
287199,103,13,60178,2015-12-11 12:00:00.0000000,-10.000
287200,40,13,60178,2015-12-11 12:00:00.0000000,-10.000
287202,128,13,60178,2015-12-11 12:00:00.0000000,-10.000
287212,153,893,60180,2015-12-11 12:00:00.0000000,-10.000
287217,69,24,60182,2015-12-11 12:00:00.0000000,-10.000
287231,135,1049,60185,2015-12-11 12:00:00.0000000,-10.000
287236,115,1024,60186,2015-12-11 12:00:00.0000000,-10.000
287576,63,409,60253,2015-12-14 12:00:00.0000000,-10.000
287627,215,807,60266,2015-12-14 12:00:00.0000000,-10.000
287647,136,462,60271,2015-12-14 12:00:00.0000000,-10.000
287670,75,437,60277,2015-12-14 12:00:00.0000000,-10.000
287702,18,403,60284,2015-12-14 12:00:00.0000000,-10.000
287732,30,439,60290,2015-12-14 12:00:00.0000000,-10.000
287734,152,439,60290,2015-12-14 12:00:00.0000000,-10.000
287763,54,167,60297,2015-12-14 12:00:00.0000000,-10.000
287765,127,167,60297,2015-12-14 12:00:00.0000000,-10.000
287784,115,829,60302,2015-12-14 12:00:00.0000000,-10.000
287801,167,132,60305,2015-12-14 12:00:00.0000000,-10.000
287817,21,975,60309,2015-12-14 12:00:00.0000000,-10.000
287821,29,578,60310,2015-12-14 12:00:00.0000000,-10.000
295178,218,1013,61851,2016-01-08 12:00:00.0000000,-10.000
295224,26,837,61861,2016-01-08 12:00:00.0000000,-10.000
295236,217,504,61864,2016-01-08 12:00:00.0000000,-10.000
295242,213,434,61865,2016-01-08 12:00:00.0000000,-10.000
295246,215,166,61866,2016-01-08 12:00:00.0000000,-10.000
295251,119,105,61867,2016-01-08 12:00:00.0000000,-10.000
295259,28,499,61869,2016-01-08 12:00:00.0000000,-10.000
295296,29,461,61878,2016-01-08 12:00:00.0000000,-10.000
295348,214,9,61890,2016-01-08 12:00:00.0000000,-10.000
295383,62,965,61897,2016-01-08 12:00:00.0000000,-10.000
295388,216,599,61898,2016-01-08 12:00:00.0000000,-10.000
295393,4,18,61900,2016-01-08 12:00:00.0000000,-10.000
295412,34,546,61905,2016-01-08 12:00:00.0000000,-10.000
295441,171,19,61912,2016-01-08 12:00:00.0000000,-10.000
295446,211,527,61913,2016-01-08 12:00:00.0000000,-10.000
295460,72,431,61916,2016-01-08 12:00:00.0000000,-10.000
303184,173,36,63541,2016-02-08 12:00:00.0000000,-10.000
303197,215,1040,63544,2016-02-08 12:00:00.0000000,-10.000
303201,36,466,63545,2016-02-08 12:00:00.0000000,-10.000
303209,21,142,63546,2016-02-08 12:00:00.0000000,-10.000
303211,53,824,63547,2016-02-08 12:00:00.0000000,-10.000
303248,11,551,63556,2016-02-08 12:00:00.0000000,-10.000
303249,151,551,63556,2016-02-08 12:00:00.0000000,-10.000
303281,123,510,63565,2016-02-08 12:00:00.0000000,-10.000
303290,29,1058,63567,2016-02-08 12:00:00.0000000,-10.000
303297,102,56,63568,2016-02-08 12:00:00.0000000,-10.000
303299,203,445,63569,2016-02-08 12:00:00.0000000,-10.000
303308,63,819,63571,2016-02-08 12:00:00.0000000,-10.000
303311,203,39,63572,2016-02-08 12:00:00.0000000,-10.000
303317,116,435,63573,2016-02-08 12:00:00.0000000,-10.000
303337,168,523,63578,2016-02-08 12:00:00.0000000,-10.000
303346,72,1057,63580,2016-02-08 12:00:00.0000000,-10.000
303386,31,1041,63590,2016-02-08 12:00:00.0000000,-10.000
303393,52,174,63591,2016-02-08 12:00:00.0000000,-10.000
306595,215,815,64262,2016-02-22 12:00:00.0000000,-10.000
306600,39,814,64264,2016-02-22 12:00:00.0000000,-10.000
306607,65,897,64265,2016-02-22 12:00:00.0000000,-10.000
306627,106,583,64270,2016-02-22 12:00:00.0000000,-10.000
306631,150,20,64271,2016-02-22 12:00:00.0000000,-10.000
306648,102,460,64275,2016-02-22 12:00:00.0000000,-10.000
306682,164,411,64285,2016-02-22 12:00:00.0000000,-10.000
306703,14,487,64289,2016-02-22 12:00:00.0000000,-10.000
306712,213,463,64291,2016-02-22 12:00:00.0000000,-10.000
306713,132,463,64291,2016-02-22 12:00:00.0000000,-10.000
306730,109,981,64294,2016-02-22 12:00:00.0000000,-10.000
306744,62,108,64296,2016-02-22 12:00:00.0000000,-10.000
306748,16,497,64297,2016-02-22 12:00:00.0000000,-10.000
307211,49,131,64394,2016-02-24 12:00:00.0000000,-10.000
307220,53,38,64396,2016-02-24 12:00:00.0000000,-10.000
307232,49,847,64399,2016-02-24 12:00:00.0000000,-10.000
307274,204,955,64409,2016-02-24 12:00:00.0000000,-10.000
307292,135,946,64414,2016-02-24 12:00:00.0000000,-10.000
307313,108,6,64419,2016-02-24 12:00:00.0000000,-10.000
307316,112,6,64419,2016-02-24 12:00:00.0000000,-10.000
307318,38,424,64420,2016-02-24 12:00:00.0000000,-10.000
307331,123,898,64422,2016-02-24 12:00:00.0000000,-10.000
307343,216,544,64424,2016-02-24 12:00:00.0000000,-10.000
307390,46,21,64435,2016-02-24 12:00:00.0000000,-10.000
307410,30,135,64440,2016-02-24 12:00:00.0000000,-10.000
307444,166,871,64448,2016-02-24 12:00:00.0000000,-10.000
307452,107,153,64450,2016-02-24 12:00:00.0000000,-10.000
307455,55,888,64451,2016-02-24 12:00:00.0000000,-10.000
307461,121,1020,64452,2016-02-24 12:00:00.0000000,-10.000
307473,103,840,64455,2016-02-24 12:00:00.0000000,-10.000
307480,114,874,64457,2016-02-24 12:00:00.0000000,-10.000
307505,154,31,64463,2016-02-24 12:00:00.0000000,-10.000
307506,152,31,64463,2016-02-24 12:00:00.0000000,-10.000
307512,122,86,64465,2016-02-24 12:00:00.0000000,-10.000
307522,12,76,64467,2016-02-24 12:00:00.0000000,-10.000
307527,118,165,64468,2016-02-24 12:00:00.0000000,-10.000
307529,37,165,64468,2016-02-24 12:00:00.0000000,-10.000
307535,29,15,64470,2016-02-24 12:00:00.0000000,-10.000
307541,2,929,64471,2016-02-24 12:00:00.0000000,-10.000
307558,176,193,64476,2016-02-24 12:00:00.0000000,-10.000
307573,8,510,64479,2016-02-24 12:00:00.0000000,-10.000
307608,27,824,64488,2016-02-24 12:00:00.0000000,-10.000
307649,154,842,64496,2016-02-24 12:00:00.0000000,-10.000
309649,204,930,64920,2016-03-02 12:00:00.0000000,-10.000
309653,106,563,64922,2016-03-02 12:00:00.0000000,-10.000
309666,170,993,64925,2016-03-02 12:00:00.0000000,-10.000
309676,106,934,64927,2016-03-02 12:00:00.0000000,-10.000
309720,58,977,64937,2016-03-02 12:00:00.0000000,-10.000
309746,125,442,64943,2016-03-02 12:00:00.0000000,-10.000
309748,15,442,64943,2016-03-02 12:00:00.0000000,-10.000
309754,1,97,64944,2016-03-02 12:00:00.0000000,-10.000
309800,35,994,64955,2016-03-02 12:00:00.0000000,-10.000
309802,209,994,64955,2016-03-02 12:00:00.0000000,-10.000
309815,127,418,64958,2016-03-02 12:00:00.0000000,-10.000
309832,4,11,64963,2016-03-02 12:00:00.0000000,-10.000
309842,211,973,64966,2016-03-02 12:00:00.0000000,-10.000
309863,158,914,64970,2016-03-02 12:00:00.0000000,-10.000
309870,217,155,64972,2016-03-02 12:00:00.0000000,-10.000
309871,211,155,64972,2016-03-02 12:00:00.0000000,-10.000
309873,37,155,64972,2016-03-02 12:00:00.0000000,-10.000
309882,18,505,64974,2016-03-02 12:00:00.0000000,-10.000
309924,117,961,64984,2016-03-02 12:00:00.0000000,-10.000
309927,113,882,64985,2016-03-02 12:00:00.0000000,-10.000
309940,13,527,64988,2016-03-02 12:00:00.0000000,-10.000
309953,29,467,64992,2016-03-02 12:00:00.0000000,-10.000
309962,15,71,64994,2016-03-02 12:00:00.0000000,-10.000
309975,129,554,64997,2016-03-02 12:00:00.0000000,-10.000
309988,150,3,65000,2016-03-02 12:00:00.0000000,-10.000
309999,12,827,65003,2016-03-02 12:00:00.0000000,-10.000
310004,110,480,65004,2016-03-02 12:00:00.0000000,-10.000
310011,59,967,65005,2016-03-02 12:00:00.0000000,-10.000
310014,9,970,65006,2016-03-02 12:00:00.0000000,-10.000
310015,20,970,65006,2016-03-02 12:00:00.0000000,-10.000
310016,109,970,65006,2016-03-02 12:00:00.0000000,-10.000
310025,47,147,65008,2016-03-02 12:00:00.0000000,-10.000
310046,151,99,65013,2016-03-02 12:00:00.0000000,-10.000
310047,152,99,65013,2016-03-02 12:00:00.0000000,-10.000
310055,47,489,65015,2016-03-02 12:00:00.0000000,-10.000
310059,134,1011,65016,2016-03-02 12:00:00.0000000,-10.000
310065,26,877,65018,2016-03-02 12:00:00.0000000,-10.000
313494,42,27,65727,2016-03-17 12:00:00.0000000,-10.000
313503,120,837,65729,2016-03-17 12:00:00.0000000,-10.000
313512,75,488,65732,2016-03-17 12:00:00.0000000,-10.000
313513,216,488,65732,2016-03-17 12:00:00.0000000,-10.000
313520,132,67,65734,2016-03-17 12:00:00.0000000,-10.000
313523,117,67,65734,2016-03-17 12:00:00.0000000,-10.000
313535,67,407,65738,2016-03-17 12:00:00.0000000,-10.000
313578,165,885,65749,2016-03-17 12:00:00.0000000,-10.000
313623,160,539,65760,2016-03-17 12:00:00.0000000,-10.000
313646,46,21,65765,2016-03-17 12:00:00.0000000,-10.000
313649,11,870,65766,2016-03-17 12:00:00.0000000,-10.000
313697,125,51,65778,2016-03-17 12:00:00.0000000,-10.000
327016,134,1044,68580,2016-05-02 12:00:00.0000000,-10.000
327051,163,837,68587,2016-05-02 12:00:00.0000000,-10.000
327069,124,524,68591,2016-05-02 12:00:00.0000000,-10.000
327102,34,983,68600,2016-05-02 12:00:00.0000000,-10.000
327111,169,148,68602,2016-05-02 12:00:00.0000000,-10.000
2387,50,16,513,2013-01-10 12:00:00.0000000,-10.000
2400,204,52,515,2013-01-10 12:00:00.0000000,-10.000
2414,102,63,518,2013-01-10 12:00:00.0000000,-10.000
2422,54,74,520,2013-01-10 12:00:00.0000000,-10.000
2439,21,88,524,2013-01-10 12:00:00.0000000,-10.000
2448,72,102,527,2013-01-10 12:00:00.0000000,-10.000
2483,40,161,535,2013-01-10 12:00:00.0000000,-10.000
2487,15,163,536,2013-01-10 12:00:00.0000000,-10.000
2493,20,183,538,2013-01-10 12:00:00.0000000,-10.000
2513,65,423,543,2013-01-10 12:00:00.0000000,-10.000
2514,26,423,543,2013-01-10 12:00:00.0000000,-10.000
2547,127,453,550,2013-01-10 12:00:00.0000000,-10.000
2580,173,499,558,2013-01-10 12:00:00.0000000,-10.000
2619,218,565,566,2013-01-10 12:00:00.0000000,-10.000
2632,154,601,570,2013-01-10 12:00:00.0000000,-10.000
2636,69,809,571,2013-01-10 12:00:00.0000000,-10.000
2650,126,838,575,2013-01-10 12:00:00.0000000,-10.000
2685,153,925,583,2013-01-10 12:00:00.0000000,-10.000
2688,54,939,584,2013-01-10 12:00:00.0000000,-10.000
2702,111,985,587,2013-01-10 12:00:00.0000000,-10.000
2712,12,993,589,2013-01-10 12:00:00.0000000,-10.000
4853,153,988,1025,2013-01-19 12:00:00.0000000,-10.000
4873,119,496,1030,2013-01-19 12:00:00.0000000,-10.000
4875,18,496,1030,2013-01-19 12:00:00.0000000,-10.000
4877,124,486,1031,2013-01-19 12:00:00.0000000,-10.000
4889,24,430,1034,2013-01-19 12:00:00.0000000,-10.000
4897,104,443,1035,2013-01-19 12:00:00.0000000,-10.000
4902,153,988,1036,2013-01-19 12:00:00.0000000,-10.000
4909,33,169,1038,2013-01-19 12:00:00.0000000,-10.000
4910,22,169,1038,2013-01-19 12:00:00.0000000,-10.000
4918,160,165,1040,2013-01-19 12:00:00.0000000,-10.000
4929,160,897,1042,2013-01-19 12:00:00.0000000,-10.000
5011,64,579,1056,2013-01-21 12:00:00.0000000,-10.000
5021,75,49,1058,2013-01-21 12:00:00.0000000,-10.000
5055,50,421,1065,2013-01-21 12:00:00.0000000,-10.000
5088,213,857,1073,2013-01-21 12:00:00.0000000,-10.000
5092,165,913,1074,2013-01-21 12:00:00.0000000,-10.000
5149,51,71,1088,2013-01-21 12:00:00.0000000,-10.000
5150,176,71,1088,2013-01-21 12:00:00.0000000,-10.000
5152,124,71,1088,2013-01-21 12:00:00.0000000,-10.000
8647,216,68,1804,2013-02-05 12:00:00.0000000,-10.000
8698,11,478,1815,2013-02-05 12:00:00.0000000,-10.000
8708,123,543,1818,2013-02-05 12:00:00.0000000,-10.000
8717,49,555,1820,2013-02-05 12:00:00.0000000,-10.000
8722,74,558,1821,2013-02-05 12:00:00.0000000,-10.000
8763,104,894,1830,2013-02-05 12:00:00.0000000,-10.000
8785,111,924,1835,2013-02-05 12:00:00.0000000,-10.000
21786,171,7,4539,2013-04-03 12:00:00.0000000,-10.000
