OrderID,CustomerID,OrderDate,ExpectedDeliveryDate,CustomerPurchaseOrderNumber,IsUndersupplyBackordered,PickingCompletedWhen
8015,5,2013-06-01,2013-06-03,14596,1,2013-06-01 11:00:00.0000000
8016,593,2013-06-01,2013-06-03,10749,1,2013-06-01 11:00:00.0000000
8017,35,2013-06-01,2013-06-03,11597,1,2013-06-01 11:00:00.0000000
8018,195,2013-06-01,2013-06-03,14657,1,2013-06-01 11:00:00.0000000
8019,891,2013-06-01,2013-06-03,17634,1,2013-06-01 12:00:00.0000000
8020,193,2013-06-01,2013-06-03,14341,1,2013-06-01 11:00:00.0000000
8021,411,2013-06-01,2013-06-03,17499,1,2013-06-01 11:00:00.0000000
8022,422,2013-06-01,2013-06-03,13138,1,2013-06-01 11:00:00.0000000
8023,467,2013-06-01,2013-06-03,12019,1,2013-06-28 12:00:00.0000000
8024,891,2013-06-01,2013-06-03,17634,1,2013-07-15 11:00:00.0000000
8025,196,2013-06-03,2013-06-04,11661,1,2013-06-03 11:00:00.0000000
8026,842,2013-06-03,2013-06-04,14723,1,2013-06-03 11:00:00.0000000
8027,530,2013-06-03,2013-06-04,13681,1,2013-06-03 11:00:00.0000000
8028,829,2013-06-03,2013-06-04,19552,1,2013-06-03 11:00:00.0000000
8029,894,2013-06-03,2013-06-04,16168,1,2013-06-03 12:00:00.0000000
8030,424,2013-06-03,2013-06-04,10532,1,2013-06-03 11:00:00.0000000
8031,498,2013-06-03,2013-06-04,12695,1,2013-06-03 11:00:00.0000000
8032,937,2013-06-03,2013-06-04,11238,1,2013-06-03 11:00:00.0000000
8033,813,2013-06-03,2013-06-04,19668,1,2013-06-03 11:00:00.0000000
8034,550,2013-06-03,2013-06-04,18405,1,2013-06-03 11:00:00.0000000
8035,891,2013-06-03,2013-06-04,14360,1,2013-06-03 11:00:00.0000000
8036,33,2013-06-03,2013-06-04,12860,1,2013-06-03 11:00:00.0000000
8037,849,2013-06-03,2013-06-04,18710,1,2013-06-03 12:00:00.0000000
8038,457,2013-06-03,2013-06-04,17760,1,2013-06-03 11:00:00.0000000
8039,465,2013-06-03,2013-06-04,11995,1,2013-06-03 11:00:00.0000000
8040,127,2013-06-03,2013-06-04,18052,1,2013-06-03 11:00:00.0000000
8041,948,2013-06-03,2013-06-04,18906,1,2013-06-03 11:00:00.0000000
8042,74,2013-06-03,2013-06-04,19676,1,2013-06-03 11:00:00.0000000
8043,450,2013-06-03,2013-06-04,19639,1,2013-06-03 11:00:00.0000000
8044,600,2013-06-03,2013-06-04,13300,1,2013-06-03 11:00:00.0000000
8045,185,2013-06-03,2013-06-04,19133,1,2013-06-03 11:00:00.0000000
8046,139,2013-06-03,2013-06-04,17515,1,2013-06-03 11:00:00.0000000
8047,515,2013-06-03,2013-06-04,12675,1,2013-06-03 11:00:00.0000000
8048,977,2013-06-03,2013-06-04,18110,1,2013-06-03 11:00:00.0000000
8049,185,2013-06-03,2013-06-04,16288,1,2013-06-03 11:00:00.0000000
8050,902,2013-06-03,2013-06-04,15272,1,2013-06-03 11:00:00.0000000
8051,100,2013-06-03,2013-06-04,10382,1,2013-06-03 12:00:00.0000000
8052,961,2013-06-03,2013-06-04,11211,1,2013-06-03 11:00:00.0000000
8053,461,2013-06-03,2013-06-04,13588,1,2013-06-03 11:00:00.0000000
8054,859,2013-06-03,2013-06-04,14357,1,2013-06-03 11:00:00.0000000
8055,582,2013-06-03,2013-06-04,11030,1,2013-06-03 11:00:00.0000000
8056,458,2013-06-03,2013-06-04,17787,1,2013-06-03 11:00:00.0000000
8057,939,2013-06-03,2013-06-04,17107,1,2013-06-03 12:00:00.0000000
8058,541,2013-06-03,2013-06-04,14630,1,2013-06-03 11:00:00.0000000
8059,67,2013-06-03,2013-06-04,14953,1,2013-06-03 11:00:00.0000000
8060,479,2013-06-03,2013-06-04,13861,1,2013-06-03 11:00:00.0000000
8061,171,2013-06-03,2013-06-04,10967,1,2013-06-03 11:00:00.0000000
8062,951,2013-06-03,2013-06-04,14908,1,2013-06-03 11:00:00.0000000
8063,448,2013-06-03,2013-06-04,14570,1,2013-06-03 11:00:00.0000000
8064,7,2013-06-03,2013-06-04,19091,1,2013-06-03 11:00:00.0000000
8065,51,2013-06-03,2013-06-04,17261,1,2013-06-03 11:00:00.0000000
8066,465,2013-06-03,2013-06-04,17641,1,2013-06-03 11:00:00.0000000
8067,465,2013-06-03,2013-06-04,16202,1,2013-06-03 12:00:00.0000000
8068,195,2013-06-03,2013-06-04,18887,1,2013-06-03 11:00:00.0000000
8069,68,2013-06-03,2013-06-04,13642,1,2013-06-03 11:00:00.0000000
8070,115,2013-06-03,2013-06-04,12887,1,2013-06-03 11:00:00.0000000
8071,107,2013-06-03,2013-06-04,15526,1,2013-06-03 11:00:00.0000000
8072,167,2013-06-03,2013-06-04,14240,1,2013-06-03 12:00:00.0000000
8073,561,2013-06-03,2013-06-04,15307,1,2013-06-03 11:00:00.0000000
8074,162,2013-06-03,2013-06-04,14634,1,2013-06-03 11:00:00.0000000
8075,805,2013-06-03,2013-06-04,14154,1,2013-06-03 11:00:00.0000000
8076,920,2013-06-03,2013-06-04,13311,1,2013-06-03 12:00:00.0000000
8077,111,2013-06-03,2013-06-04,19953,1,2013-06-03 11:00:00.0000000
8078,144,2013-06-03,2013-06-04,18630,1,2013-06-03 11:00:00.0000000
8079,483,2013-06-03,2013-06-04,16429,1,2013-06-03 11:00:00.0000000
8080,580,2013-06-03,2013-06-04,18940,1,2013-06-03 11:00:00.0000000
8081,43,2013-06-03,2013-06-04,17642,1,2013-06-03 11:00:00.0000000
8082,804,2013-06-03,2013-06-04,19660,1,2013-06-03 11:00:00.0000000
8083,482,2013-06-03,2013-06-04,19969,1,2013-06-03 11:00:00.0000000
8084,43,2013-06-03,2013-06-04,19621,1,2013-06-03 11:00:00.0000000
8085,520,2013-06-03,2013-06-04,11052,1,2013-06-03 11:00:00.0000000
8086,914,2013-06-03,2013-06-04,17981,1,2013-06-03 11:00:00.0000000
8087,14,2013-06-03,2013-06-04,10864,1,2013-06-03 11:00:00.0000000
8088,596,2013-06-03,2013-06-04,18463,1,2013-06-03 11:00:00.0000000
8089,68,2013-06-03,2013-06-04,18685,1,2013-06-03 11:00:00.0000000
8090,599,2013-06-03,2013-06-04,17272,1,2013-06-03 11:00:00.0000000
8091,836,2013-06-03,2013-06-04,12834,1,2013-06-03 11:00:00.0000000
8092,15,2013-06-03,2013-06-04,11145,1,2013-06-03 11:00:00.0000000
8093,523,2013-06-03,2013-06-04,14369,1,2013-06-03 11:00:00.0000000
8094,112,2013-06-03,2013-06-04,12954,1,2013-06-03 11:00:00.0000000
8095,404,2013-06-03,2013-06-04,19856,1,2013-06-03 11:00:00.0000000
8096,923,2013-06-03,2013-06-04,15770,1,2013-06-03 11:00:00.0000000
8097,92,2013-06-03,2013-06-04,16771,1,2013-06-03 11:00:00.0000000
8098,998,2013-06-03,2013-06-04,11834,1,2013-06-03 11:00:00.0000000
8099,999,2013-06-03,2013-06-04,11039,1,2013-06-03 12:00:00.0000000
8100,929,2013-06-03,2013-06-04,10365,1,2013-06-03 11:00:00.0000000
8101,882,2013-06-03,2013-06-04,11858,1,2013-06-03 12:00:00.0000000
8102,913,2013-06-03,2013-06-04,11269,1,2013-06-03 11:00:00.0000000
8103,597,2013-06-03,2013-06-04,17952,1,2013-06-03 11:00:00.0000000
8104,100,2013-06-03,2013-06-04,10382,1,2013-12-16 11:00:00.0000000
8105,167,2013-06-03,2013-06-04,14240,1,NULL
8106,465,2013-06-03,2013-06-04,16202,1,2013-06-04 11:00:00.0000000
8107,849,2013-06-03,2013-06-04,18710,1,2013-06-19 12:00:00.0000000
8108,882,2013-06-03,2013-06-04,11858,1,2013-06-04 11:00:00.0000000
8109,894,2013-06-03,2013-06-04,16168,1,2013-07-03 11:00:00.0000000
8110,920,2013-06-03,2013-06-04,13311,1,2013-06-04 12:00:00.0000000
8111,939,2013-06-03,2013-06-04,17107,1,2016-03-03 11:00:00.0000000
8112,999,2013-06-03,2013-06-04,11039,1,2013-06-05 11:00:00.0000000
8113,985,2013-06-04,2013-06-05,19986,1,2013-06-04 11:00:00.0000000
8114,460,2013-06-04,2013-06-05,12892,1,2013-06-04 11:00:00.0000000
8115,1007,2013-06-04,2013-06-05,18663,1,2013-06-04 11:00:00.0000000
8116,514,2013-06-04,2013-06-05,19674,1,2013-06-04 11:00:00.0000000
8117,820,2013-06-04,2013-06-05,10664,1,2013-06-04 11:00:00.0000000
8118,426,2013-06-04,2013-06-05,11570,1,2013-06-04 12:00:00.0000000
8119,33,2013-06-04,2013-06-05,14224,1,2013-06-04 11:00:00.0000000
8120,529,2013-06-04,2013-06-05,15467,1,2013-06-04 11:00:00.0000000
8121,116,2013-06-04,2013-06-05,14991,1,2013-06-04 11:00:00.0000000
8122,839,2013-06-04,2013-06-05,15108,1,2013-06-04 11:00:00.0000000
8123,178,2013-06-04,2013-06-05,18366,1,2013-06-04 12:00:00.0000000
8124,884,2013-06-04,2013-06-05,19106,1,2013-06-04 11:00:00.0000000
8125,942,2013-06-04,2013-06-05,17742,1,2013-06-04 11:00:00.0000000
8126,968,2013-06-04,2013-06-05,15637,1,2013-06-04 11:00:00.0000000
8127,954,2013-06-04,2013-06-05,19094,1,2013-06-04 11:00:00.0000000
8128,122,2013-06-04,2013-06-05,12916,1,2013-06-04 12:00:00.0000000
8129,442,2013-06-04,2013-06-05,13619,1,2013-06-04 11:00:00.0000000
8130,102,2013-06-04,2013-06-05,18758,1,2013-06-04 11:00:00.0000000
8131,984,2013-06-04,2013-06-05,10595,1,2013-06-04 11:00:00.0000000
8132,121,2013-06-04,2013-06-05,19624,1,2013-06-04 11:00:00.0000000
8133,535,2013-06-04,2013-06-05,18446,1,2013-06-04 11:00:00.0000000
8134,416,2013-06-04,2013-06-05,18706,1,2013-06-04 11:00:00.0000000
8135,74,2013-06-04,2013-06-05,12414,1,2013-06-04 11:00:00.0000000
8136,862,2013-06-04,2013-06-05,10877,1,2013-06-04 11:00:00.0000000
8137,535,2013-06-04,2013-06-05,18481,1,2013-06-04 11:00:00.0000000
8138,95,2013-06-04,2013-06-05,17489,1,2013-06-04 11:00:00.0000000
8139,1004,2013-06-04,2013-06-05,11732,1,2013-06-04 11:00:00.0000000
8140,594,2013-06-04,2013-06-05,11883,1,2013-06-04 11:00:00.0000000
8141,27,2013-06-04,2013-06-05,10774,1,2013-06-04 11:00:00.0000000
8142,73,2013-06-04,2013-06-05,18737,1,2013-06-04 11:00:00.0000000
8143,159,2013-06-04,2013-06-05,17528,1,2013-06-04 11:00:00.0000000
8144,930,2013-06-04,2013-06-05,10575,1,2013-06-04 11:00:00.0000000
8145,835,2013-06-04,2013-06-05,12248,1,2013-06-04 11:00:00.0000000
8146,486,2013-06-04,2013-06-05,16507,1,2013-06-04 11:00:00.0000000
8147,431,2013-06-04,2013-06-05,16009,1,2013-06-04 11:00:00.0000000
8148,132,2013-06-04,2013-06-05,10293,1,2013-06-04 12:00:00.0000000
8149,88,2013-06-04,2013-06-05,19174,1,2013-06-04 11:00:00.0000000
8150,446,2013-06-04,2013-06-05,16508,1,2013-06-04 11:00:00.0000000
8151,970,2013-06-04,2013-06-05,11735,1,2013-06-04 11:00:00.0000000
8152,545,2013-06-04,2013-06-05,11053,1,2013-06-04 11:00:00.0000000
8153,838,2013-06-04,2013-06-05,10153,1,2013-06-04 11:00:00.0000000
8154,966,2013-06-04,2013-06-05,17514,1,2013-06-04 11:00:00.0000000
8155,437,2013-06-04,2013-06-05,19355,1,2013-06-04 12:00:00.0000000
8156,467,2013-06-04,2013-06-05,17606,1,2013-06-04 12:00:00.0000000
8157,481,2013-06-04,2013-06-05,16353,1,2013-06-04 11:00:00.0000000
8158,556,2013-06-04,2013-06-05,11637,1,2013-06-04 11:00:00.0000000
8159,586,2013-06-04,2013-06-05,14210,1,2013-06-04 11:00:00.0000000
8160,920,2013-06-04,2013-06-05,15421,1,2013-06-04 11:00:00.0000000
8161,854,2013-06-04,2013-06-05,17564,1,2013-06-04 11:00:00.0000000
8162,102,2013-06-04,2013-06-05,17267,1,2013-06-04 11:00:00.0000000
8163,138,2013-06-04,2013-06-05,15425,1,2013-06-04 11:00:00.0000000
8164,520,2013-06-04,2013-06-05,18694,1,2013-06-04 11:00:00.0000000
8165,803,2013-06-04,2013-06-05,10964,1,2013-06-04 11:00:00.0000000
8166,818,2013-06-04,2013-06-05,16447,1,2013-06-04 11:00:00.0000000
8167,441,2013-06-04,2013-06-05,14915,1,2013-06-04 11:00:00.0000000
8168,19,2013-06-04,2013-06-05,17609,1,2013-06-04 11:00:00.0000000
8169,23,2013-06-04,2013-06-05,11025,1,2013-06-04 11:00:00.0000000
8170,826,2013-06-04,2013-06-05,18896,1,2013-06-04 11:00:00.0000000
8171,122,2013-06-04,2013-06-05,12916,1,2013-06-05 11:00:00.0000000
8172,132,2013-06-04,2013-06-05,10293,1,2013-09-05 11:00:00.0000000
8173,178,2013-06-04,2013-06-05,18366,1,2013-10-11 11:00:00.0000000
8174,426,2013-06-04,2013-06-05,11570,1,NULL
8175,437,2013-06-04,2013-06-05,19355,1,2013-07-15 11:00:00.0000000
8176,467,2013-06-04,2013-06-05,17606,1,2013-06-12 11:00:00.0000000
8177,920,2013-06-03,2013-06-04,13311,1,NULL
8178,942,2013-06-05,2013-06-06,10513,1,2013-06-05 11:00:00.0000000
8179,917,2013-06-05,2013-06-06,17731,1,2013-06-05 11:00:00.0000000
8180,552,2013-06-05,2013-06-06,15980,1,2013-06-05 11:00:00.0000000
8181,814,2013-06-05,2013-06-06,13467,1,2013-06-05 11:00:00.0000000
8182,975,2013-06-05,2013-06-06,15069,1,2013-06-05 11:00:00.0000000
8183,47,2013-06-05,2013-06-06,16311,1,2013-06-05 11:00:00.0000000
8184,874,2013-06-05,2013-06-06,19238,1,2013-06-05 11:00:00.0000000
8185,459,2013-06-05,2013-06-06,10572,1,2013-06-05 11:00:00.0000000
8186,589,2013-06-05,2013-06-06,13347,1,2013-06-05 11:00:00.0000000
8187,100,2013-06-05,2013-06-06,15224,1,2013-06-05 12:00:00.0000000
8188,436,2013-06-05,2013-06-06,19971,1,2013-06-05 11:00:00.0000000
8189,144,2013-06-05,2013-06-06,10514,1,2013-06-05 11:00:00.0000000
8190,802,2013-06-05,2013-06-06,19080,1,2013-06-05 11:00:00.0000000
8191,142,2013-06-05,2013-06-06,12971,1,2013-06-05 11:00:00.0000000
8192,551,2013-06-05,2013-06-06,11748,1,2013-06-05 11:00:00.0000000
8193,402,2013-06-05,2013-06-06,11689,1,2013-06-05 11:00:00.0000000
8194,478,2013-06-05,2013-06-06,18736,1,2013-06-05 12:00:00.0000000
8195,31,2013-06-05,2013-06-06,18862,1,2013-06-05 11:00:00.0000000
8196,111,2013-06-05,2013-06-06,14048,1,2013-06-05 11:00:00.0000000
8197,536,2013-06-05,2013-06-06,12370,1,2013-06-05 11:00:00.0000000
8198,57,2013-06-05,2013-06-06,17729,1,2013-06-05 11:00:00.0000000
8199,419,2013-06-05,2013-06-06,16871,1,2013-06-05 11:00:00.0000000
8200,571,2013-06-05,2013-06-06,12669,1,2013-06-05 11:00:00.0000000
8201,557,2013-06-05,2013-06-06,10248,1,2013-06-05 11:00:00.0000000
8202,423,2013-06-05,2013-06-06,12353,1,2013-06-05 11:00:00.0000000
8203,940,2013-06-05,2013-06-06,12447,1,2013-06-05 11:00:00.0000000
8204,26,2013-06-05,2013-06-06,13902,1,2013-06-05 11:00:00.0000000
8205,588,2013-06-05,2013-06-06,14042,1,2013-06-05 11:00:00.0000000
8206,475,2013-06-05,2013-06-06,14575,1,2013-06-05 11:00:00.0000000
8207,819,2013-06-05,2013-06-06,15698,1,2013-06-05 11:00:00.0000000
8208,36,2013-06-05,2013-06-06,13127,1,2013-06-05 11:00:00.0000000
8209,192,2013-06-05,2013-06-06,10600,1,2013-06-05 11:00:00.0000000
8210,975,2013-06-05,2013-06-06,14188,1,2013-06-05 11:00:00.0000000
8211,548,2013-06-05,2013-06-06,17189,1,2013-06-05 11:00:00.0000000
8212,162,2013-06-05,2013-06-06,13856,1,2013-06-05 11:00:00.0000000
8213,421,2013-06-05,2013-06-06,15106,1,2013-06-05 11:00:00.0000000
8214,967,2013-06-05,2013-06-06,11811,1,2013-06-05 11:00:00.0000000
8215,167,2013-06-05,2013-06-06,16125,1,2013-06-05 12:00:00.0000000
8216,976,2013-06-05,2013-06-06,19516,1,2013-06-05 11:00:00.0000000
8217,23,2013-06-05,2013-06-06,18832,1,2013-06-05 12:00:00.0000000
8218,808,2013-06-05,2013-06-06,18355,1,2013-06-05 11:00:00.0000000
8219,506,2013-06-05,2013-06-06,14027,1,2013-06-05 11:00:00.0000000
8220,153,2013-06-05,2013-06-06,16450,1,2013-06-05 11:00:00.0000000
8221,66,2013-06-05,2013-06-06,11938,1,2013-06-05 11:00:00.0000000
8222,52,2013-06-05,2013-06-06,19771,1,2013-06-05 11:00:00.0000000
8223,79,2013-06-05,2013-06-06,19229,1,2013-06-05 11:00:00.0000000
8224,987,2013-06-05,2013-06-06,13915,1,2013-06-05 11:00:00.0000000
8225,879,2013-06-05,2013-06-06,14958,1,2013-06-05 11:00:00.0000000
8226,181,2013-06-05,2013-06-06,10724,1,2013-06-05 11:00:00.0000000
8227,823,2013-06-05,2013-06-06,14978,1,2013-06-05 11:00:00.0000000
8228,538,2013-06-05,2013-06-06,15182,1,2013-06-05 11:00:00.0000000
8229,140,2013-06-05,2013-06-06,17113,1,2013-06-05 11:00:00.0000000
8230,416,2013-06-05,2013-06-06,11520,1,2013-06-05 11:00:00.0000000
8231,35,2013-06-05,2013-06-06,14222,1,2013-06-05 11:00:00.0000000
8232,834,2013-06-05,2013-06-06,16403,1,2013-06-05 11:00:00.0000000
8233,96,2013-06-05,2013-06-06,12307,1,2013-06-05 11:00:00.0000000
8234,120,2013-06-05,2013-06-06,10220,1,2013-06-05 11:00:00.0000000
8235,434,2013-06-05,2013-06-06,13865,1,2013-06-05 11:00:00.0000000
8236,583,2013-06-05,2013-06-06,15051,1,2013-06-05 11:00:00.0000000
8237,28,2013-06-05,2013-06-06,12301,1,2013-06-05 11:00:00.0000000
8238,474,2013-06-05,2013-06-06,12858,1,2013-06-05 11:00:00.0000000
8239,872,2013-06-05,2013-06-06,19769,1,2013-06-05 11:00:00.0000000
8240,498,2013-06-05,2013-06-06,19746,1,2013-06-05 11:00:00.0000000
8241,19,2013-06-05,2013-06-06,11307,1,2013-06-05 11:00:00.0000000
8242,181,2013-06-05,2013-06-06,14763,1,2013-06-05 11:00:00.0000000
8243,586,2013-06-05,2013-06-06,14390,1,2013-06-05 11:00:00.0000000
8244,883,2013-06-05,2013-06-06,19678,1,2013-06-05 11:00:00.0000000
8245,898,2013-06-05,2013-06-06,16684,1,2013-06-05 11:00:00.0000000
8246,100,2013-06-05,2013-06-06,17483,1,2013-06-05 12:00:00.0000000
8247,170,2013-06-05,2013-06-06,14592,1,2013-06-05 11:00:00.0000000
8248,891,2013-06-05,2013-06-06,10364,1,2013-06-05 11:00:00.0000000
8249,553,2013-06-05,2013-06-06,11569,1,2013-06-05 11:00:00.0000000
8250,566,2013-06-05,2013-06-06,18626,1,2013-06-05 12:00:00.0000000
8251,415,2013-06-05,2013-06-06,17629,1,2013-06-05 11:00:00.0000000
8252,595,2013-06-05,2013-06-06,14159,1,2013-06-05 11:00:00.0000000
8253,176,2013-06-05,2013-06-06,19182,1,2013-06-05 11:00:00.0000000
8254,11,2013-06-05,2013-06-06,11127,1,2013-06-05 11:00:00.0000000
8255,497,2013-06-05,2013-06-06,12608,1,2013-06-05 11:00:00.0000000
8256,475,2013-06-05,2013-06-06,18799,1,2013-06-05 11:00:00.0000000
8257,985,2013-06-05,2013-06-06,16185,1,2013-06-05 11:00:00.0000000
8258,1,2013-06-05,2013-06-06,13544,1,2013-06-05 11:00:00.0000000
8259,100,2013-06-05,2013-06-06,15224,1,2013-06-06 11:00:00.0000000
8260,478,2013-06-05,2013-06-06,18736,1,2013-06-24 11:00:00.0000000
8261,167,2013-06-05,2013-06-06,16125,1,2013-08-07 12:00:00.0000000
8262,23,2013-06-05,2013-06-06,18832,1,2013-07-05 11:00:00.0000000
8263,100,2013-06-05,2013-06-06,17483,1,2013-08-12 12:00:00.0000000
8264,566,2013-06-05,2013-06-06,18626,1,2013-06-07 11:00:00.0000000
8265,488,2013-06-06,2013-06-07,18993,1,2013-06-06 12:00:00.0000000
8266,446,2013-06-06,2013-06-07,18835,1,2013-06-06 11:00:00.0000000
8267,407,2013-06-06,2013-06-07,16908,1,2013-06-06 11:00:00.0000000
8268,818,2013-06-06,2013-06-07,11170,1,2013-06-06 11:00:00.0000000
8269,813,2013-06-06,2013-06-07,12730,1,2013-06-06 12:00:00.0000000
8270,170,2013-06-06,2013-06-07,17058,1,2013-06-06 11:00:00.0000000
8271,112,2013-06-06,2013-06-07,17340,1,2013-06-06 11:00:00.0000000
8272,60,2013-06-06,2013-06-07,11488,1,2013-06-06 11:00:00.0000000
8273,889,2013-06-06,2013-06-07,11591,1,2013-06-06 11:00:00.0000000
8274,853,2013-06-06,2013-06-07,13398,1,2013-06-06 11:00:00.0000000
8275,59,2013-06-06,2013-06-07,16417,1,2013-06-06 11:00:00.0000000
8276,563,2013-06-06,2013-06-07,14740,1,2013-06-06 11:00:00.0000000
8277,598,2013-06-06,2013-06-07,11067,1,2013-06-06 11:00:00.0000000
8278,31,2013-06-06,2013-06-07,19479,1,2013-06-06 11:00:00.0000000
8279,990,2013-06-06,2013-06-07,10901,1,2013-06-06 11:00:00.0000000
8280,936,2013-06-06,2013-06-07,17081,1,2013-06-06 11:00:00.0000000
8281,191,2013-06-06,2013-06-07,12186,1,2013-06-06 11:00:00.0000000
8282,516,2013-06-06,2013-06-07,19916,1,2013-06-06 11:00:00.0000000
8283,94,2013-06-06,2013-06-07,14263,1,2013-06-06 11:00:00.0000000
8284,987,2013-06-06,2013-06-07,18906,1,2013-06-06 11:00:00.0000000
8285,895,2013-06-06,2013-06-07,11710,1,2013-06-06 11:00:00.0000000
8286,452,2013-06-06,2013-06-07,10284,1,2013-06-06 11:00:00.0000000
8287,82,2013-06-06,2013-06-07,13644,1,2013-06-06 11:00:00.0000000
8288,406,2013-06-06,2013-06-07,19203,1,2013-06-06 11:00:00.0000000
8289,1010,2013-06-06,2013-06-07,15828,1,2013-06-06 11:00:00.0000000
8290,968,2013-06-06,2013-06-07,17122,1,2013-06-06 11:00:00.0000000
8291,907,2013-06-06,2013-06-07,14046,1,2013-06-06 11:00:00.0000000
8292,587,2013-06-06,2013-06-07,11459,1,2013-06-06 11:00:00.0000000
8293,978,2013-06-06,2013-06-07,17398,1,2013-06-06 11:00:00.0000000
8294,455,2013-06-06,2013-06-07,13223,1,2013-06-06 11:00:00.0000000
8295,853,2013-06-06,2013-06-07,16242,1,2013-06-06 12:00:00.0000000
8296,411,2013-06-06,2013-06-07,16512,1,2013-06-06 11:00:00.0000000
8297,561,2013-06-06,2013-06-07,18287,1,2013-06-06 11:00:00.0000000
8298,575,2013-06-06,2013-06-07,11142,1,2013-06-06 11:00:00.0000000
8299,401,2013-06-06,2013-06-07,11678,1,2013-06-06 11:00:00.0000000
8300,542,2013-06-06,2013-06-07,12661,1,2013-06-06 11:00:00.0000000
8301,812,2013-06-06,2013-06-07,10823,1,2013-06-06 11:00:00.0000000
8302,153,2013-06-06,2013-06-07,10728,1,2013-06-06 11:00:00.0000000
8303,31,2013-06-06,2013-06-07,12433,1,2013-06-06 11:00:00.0000000
8304,489,2013-06-06,2013-06-07,19907,1,2013-06-06 11:00:00.0000000
8305,887,2013-06-06,2013-06-07,12447,1,2013-06-06 11:00:00.0000000
8306,914,2013-06-06,2013-06-07,15854,1,2013-06-06 11:00:00.0000000
8307,473,2013-06-06,2013-06-07,19573,1,2013-06-06 11:00:00.0000000
8308,863,2013-06-06,2013-06-07,12905,1,2013-06-06 12:00:00.0000000
8309,992,2013-06-06,2013-06-07,19066,1,2013-06-06 11:00:00.0000000
8310,30,2013-06-06,2013-06-07,17420,1,2013-06-06 11:00:00.0000000
8311,199,2013-06-06,2013-06-07,11620,1,2013-06-06 11:00:00.0000000
8312,945,2013-06-06,2013-06-07,15878,1,2013-06-06 11:00:00.0000000
8313,975,2013-06-06,2013-06-07,15338,1,2013-06-06 12:00:00.0000000
8314,140,2013-06-06,2013-06-07,17421,1,2013-06-06 11:00:00.0000000
8315,132,2013-06-06,2013-06-07,15645,1,2013-06-06 11:00:00.0000000
8316,967,2013-06-06,2013-06-07,11551,1,2013-06-06 11:00:00.0000000
8317,517,2013-06-06,2013-06-07,10399,1,2013-06-06 11:00:00.0000000
8318,43,2013-06-06,2013-06-07,16429,1,2013-06-06 11:00:00.0000000
8319,74,2013-06-06,2013-06-07,18412,1,2013-06-06 11:00:00.0000000
8320,446,2013-06-06,2013-06-07,14188,1,2013-06-06 11:00:00.0000000
8321,51,2013-06-06,2013-06-07,19244,1,2013-06-06 11:00:00.0000000
8322,495,2013-06-06,2013-06-07,14480,1,2013-06-06 11:00:00.0000000
8323,113,2013-06-06,2013-06-07,18538,1,2013-06-06 12:00:00.0000000
8324,103,2013-06-06,2013-06-07,13598,1,2013-06-06 11:00:00.0000000
8325,181,2013-06-06,2013-06-07,10137,1,2013-06-06 11:00:00.0000000
8326,474,2013-06-06,2013-06-07,13810,1,2013-06-06 11:00:00.0000000
8327,983,2013-06-06,2013-06-07,13514,1,2013-06-06 11:00:00.0000000
8328,57,2013-06-06,2013-06-07,14696,1,2013-06-06 11:00:00.0000000
8329,181,2013-06-06,2013-06-07,14376,1,2013-06-06 11:00:00.0000000
8330,967,2013-06-06,2013-06-07,15079,1,2013-06-06 12:00:00.0000000
8331,476,2013-06-06,2013-06-07,18001,1,2013-06-06 11:00:00.0000000
8332,801,2013-06-06,2013-06-07,10278,1,2013-06-06 11:00:00.0000000
8333,889,2013-06-06,2013-06-07,11603,1,2013-06-06 11:00:00.0000000
8334,164,2013-06-06,2013-06-07,11020,1,2013-06-06 11:00:00.0000000
8335,150,2013-06-06,2013-06-07,12410,1,2013-06-06 11:00:00.0000000
8336,17,2013-06-06,2013-06-07,17832,1,2013-06-06 11:00:00.0000000
8337,873,2013-06-06,2013-06-07,16282,1,2013-06-06 12:00:00.0000000
8338,905,2013-06-06,2013-06-07,14951,1,2013-06-06 12:00:00.0000000
8339,87,2013-06-06,2013-06-07,18966,1,2013-06-06 11:00:00.0000000
8340,876,2013-06-06,2013-06-07,15564,1,2013-06-06 11:00:00.0000000
8341,430,2013-06-06,2013-06-07,17269,1,2013-06-06 11:00:00.0000000
8342,934,2013-06-06,2013-06-07,14715,1,2013-06-06 11:00:00.0000000
8343,125,2013-03-30,2013-04-01,10551,1,NULL
8344,488,2013-06-06,2013-06-07,18993,1,2013-07-26 11:00:00.0000000
8345,813,2013-06-06,2013-06-07,12730,1,2013-06-07 11:00:00.0000000
8346,853,2013-06-06,2013-06-07,16242,1,2013-08-26 11:00:00.0000000
8347,863,2013-06-06,2013-06-07,12905,1,2013-08-27 11:00:00.0000000
8348,975,2013-06-06,2013-06-07,15338,1,2015-06-15 11:00:00.0000000
8349,113,2013-06-06,2013-06-07,18538,1,2013-07-22 11:00:00.0000000
8350,967,2013-06-06,2013-06-07,15079,1,2013-06-07 11:00:00.0000000
8351,873,2013-06-06,2013-06-07,16282,1,2013-06-13 11:00:00.0000000
8352,905,2013-06-06,2013-06-07,14951,1,2013-07-11 11:00:00.0000000
8353,71,2013-06-07,2013-06-10,19856,1,2013-06-07 12:00:00.0000000
8354,166,2013-06-07,2013-06-10,15061,1,2013-06-07 11:00:00.0000000
