CustomerTransactionID,CustomerID,InvoiceID,TransactionDate,AmountExcludingTax,TaxAmount,TransactionAmount,OutstandingBalance,FinalizationDate,IsFinalized
25847,894,NULL,2013-04-19,0.00,0.00,-933.80,0.00,2013-04-19,1
25848,898,NULL,2013-04-19,0.00,0.00,-1813.55,0.00,2013-04-19,1
25849,901,NULL,2013-04-19,0.00,0.00,-12682.78,0.00,2013-04-19,1
25850,915,NULL,2013-04-19,0.00,0.00,-164.45,0.00,2013-04-19,1
25851,929,NULL,2013-04-19,0.00,0.00,-12273.95,0.00,2013-04-19,1
25852,933,NULL,2013-04-19,0.00,0.00,-648.60,0.00,2013-04-19,1
25853,934,NULL,2013-04-19,0.00,0.00,-5232.50,0.00,2013-04-19,1
25854,949,NULL,2013-04-19,0.00,0.00,-1231.65,0.00,2013-04-19,1
25855,950,NULL,2013-04-19,0.00,0.00,-2515.05,0.00,2013-04-19,1
25856,962,NULL,2013-04-19,0.00,0.00,-847.55,0.00,2013-04-19,1
25857,964,NULL,2013-04-19,0.00,0.00,-2355.20,0.00,2013-04-19,1
25858,966,NULL,2013-04-19,0.00,0.00,-2634.42,0.00,2013-04-19,1
25859,967,NULL,2013-04-19,0.00,0.00,-1787.10,0.00,2013-04-19,1
25860,973,NULL,2013-04-19,0.00,0.00,-227.70,0.00,2013-04-19,1
25861,980,NULL,2013-04-19,0.00,0.00,-305.90,0.00,2013-04-19,1
25862,994,NULL,2013-04-19,0.00,0.00,-3456.90,0.00,2013-04-19,1
25863,995,NULL,2013-04-19,0.00,0.00,-3799.60,0.00,2013-04-19,1
25864,997,NULL,2013-04-19,0.00,0.00,-862.50,0.00,2013-04-19,1
25865,999,NULL,2013-04-19,0.00,0.00,-2462.55,0.00,2013-04-19,1
25867,1,5405,2013-04-19,1920.00,288.00,2208.00,0.00,2013-04-20,1
25869,401,5406,2013-04-19,710.40,106.56,816.96,0.00,2013-04-20,1
25871,933,5407,2013-04-19,1512.00,226.80,1738.80,0.00,2013-04-20,1
25875,1,5408,2013-04-19,659.50,98.93,758.43,0.00,2013-04-20,1
25878,864,5409,2013-04-19,566.00,84.90,650.90,0.00,2013-04-20,1
25882,896,5410,2013-04-19,3456.00,518.40,3974.40,0.00,2013-04-20,1
25886,891,5411,2013-04-19,13614.00,2042.10,15656.10,0.00,2013-04-20,1
25891,1,5412,2013-04-19,606.00,90.90,696.90,0.00,2013-04-20,1
25895,1,5413,2013-04-19,867.00,130.05,997.05,0.00,2013-04-20,1
25900,923,5414,2013-04-19,2940.80,441.12,3381.92,0.00,2013-04-20,1
25904,807,5415,2013-04-19,1616.00,242.40,1858.40,0.00,2013-04-20,1
25910,1,5416,2013-04-19,747.00,112.05,859.05,0.00,2013-04-20,1
25915,1,5417,2013-04-19,1715.00,257.25,1972.25,0.00,2013-04-20,1
25919,401,5418,2013-04-19,1027.50,154.13,1181.63,0.00,2013-04-20,1
25924,401,5419,2013-04-19,512.80,76.92,589.72,0.00,2013-04-20,1
25927,839,5420,2013-04-19,3870.00,580.50,4450.50,0.00,2013-04-20,1
25931,1,5421,2013-04-19,1051.00,157.65,1208.65,0.00,2013-04-20,1
25937,1,5422,2013-04-19,14329.00,2149.35,16478.35,0.00,2013-04-20,1
25941,401,5423,2013-04-19,621.80,93.27,715.07,0.00,2013-04-20,1
25944,1,5424,2013-04-19,927.20,139.08,1066.28,0.00,2013-04-20,1
25950,1,5425,2013-04-19,848.00,127.20,975.20,0.00,2013-04-20,1
25953,401,5426,2013-04-19,10106.00,1515.90,11621.90,0.00,2013-04-20,1
25958,918,5427,2013-04-19,10182.00,1527.30,11709.30,0.00,2013-04-20,1
25961,1,5428,2013-04-19,2283.00,342.45,2625.45,0.00,2013-04-20,1
25965,401,5429,2013-04-19,1234.50,185.18,1419.68,0.00,2013-04-20,1
25970,401,5430,2013-04-19,7183.75,1077.56,8261.31,0.00,2013-04-20,1
25975,993,5431,2013-04-19,1237.60,185.64,1423.24,0.00,2013-04-20,1
25977,1,5432,2013-04-19,442.80,66.42,509.22,0.00,2013-04-20,1
25981,401,5433,2013-04-19,1915.20,287.28,2202.48,0.00,2013-04-20,1
25987,401,5434,2013-04-19,1210.40,181.56,1391.96,0.00,2013-04-20,1
25991,805,5435,2013-04-19,606.50,90.98,697.48,0.00,2013-04-20,1
25994,1,5436,2013-04-19,1965.00,294.75,2259.75,0.00,2013-04-20,1
25999,401,5437,2013-04-19,3123.00,468.45,3591.45,0.00,2013-04-20,1
26005,401,5438,2013-04-19,3444.20,516.63,3960.83,0.00,2013-04-20,1
26010,1,5439,2013-04-19,853.20,127.98,981.18,0.00,2013-04-20,1
26014,968,5440,2013-04-19,575.00,86.25,661.25,0.00,2013-04-20,1
26020,802,5441,2013-04-19,2407.00,361.05,2768.05,0.00,2013-04-20,1
26023,824,5442,2013-04-19,449.00,67.35,516.35,0.00,2013-04-20,1
26028,1,5443,2013-04-19,3776.00,566.40,4342.40,0.00,2013-04-20,1
26033,401,5444,2013-04-19,4554.00,683.10,5237.10,0.00,2013-04-20,1
26039,401,5445,2013-04-19,3135.00,470.25,3605.25,0.00,2013-04-20,1
26044,1,5446,2013-04-19,4947.00,742.05,5689.05,0.00,2013-04-20,1
26050,1,5447,2013-04-19,553.00,82.95,635.95,0.00,2013-04-20,1
26052,401,5448,2013-04-19,125.00,18.75,143.75,0.00,2013-04-20,1
26056,817,5449,2013-04-19,2384.00,357.60,2741.60,0.00,2013-04-20,1
26062,401,5450,2013-04-19,4761.00,714.15,5475.15,0.00,2013-04-20,1
26067,401,5451,2013-04-19,1975.00,296.25,2271.25,0.00,2013-04-20,1
26070,858,5452,2013-04-19,12160.00,1824.00,13984.00,0.00,2013-04-20,1
26074,881,5453,2013-04-19,10673.70,1601.06,12274.76,0.00,2013-04-20,1
26077,1,5454,2013-04-19,537.00,80.55,617.55,0.00,2013-04-20,1
26082,1,5455,2013-04-19,3126.00,468.90,3594.90,0.00,2013-04-20,1
26086,401,5456,2013-04-19,3192.00,478.80,3670.80,0.00,2013-04-20,1
26090,881,5457,2013-04-19,2198.00,329.70,2527.70,0.00,2013-04-20,1
26093,401,5458,2013-04-19,4480.00,672.00,5152.00,0.00,2013-04-20,1
26099,1,5459,2013-04-19,12210.75,1831.61,14042.36,0.00,2013-04-20,1
26105,908,5460,2013-04-19,3663.75,549.56,4213.31,0.00,2013-04-20,1
26108,1,5461,2013-04-19,230.00,34.50,264.50,0.00,2013-04-20,1
26111,846,5462,2013-04-19,117.00,17.55,134.55,0.00,2013-04-20,1
26114,401,5463,2013-04-19,1197.00,179.55,1376.55,0.00,2013-04-20,1
26118,401,5464,2013-04-19,1532.80,229.92,1762.72,0.00,2013-04-20,1
26123,1,5465,2013-04-19,4097.00,614.55,4711.55,0.00,2013-04-20,1
26128,961,5466,2013-04-19,4100.00,615.00,4715.00,0.00,2013-04-20,1
26134,401,5467,2013-04-19,1137.50,170.63,1308.13,0.00,2013-04-20,1
26138,909,5468,2013-04-19,1949.00,292.35,2241.35,0.00,2013-04-20,1
26143,401,5469,2013-04-19,2215.50,332.33,2547.83,0.00,2013-04-20,1
26147,1,5470,2013-04-19,2909.00,436.35,3345.35,0.00,2013-04-20,1
26151,961,5471,2013-04-19,1208.00,181.20,1389.20,0.00,2013-04-20,1
26156,1000,5472,2013-04-19,1960.00,294.00,2254.00,0.00,2013-04-20,1
26159,1,5473,2013-04-19,1208.00,181.20,1389.20,0.00,2013-04-20,1
26162,1,5474,2013-04-19,283.00,42.45,325.45,0.00,2013-04-20,1
26164,841,5475,2013-04-19,300.00,45.00,345.00,0.00,2013-04-20,1
26169,1,5476,2013-04-19,11889.00,1783.35,13672.35,0.00,2013-04-20,1
26172,401,5477,2013-04-19,2610.00,391.50,3001.50,0.00,2013-04-20,1
26177,905,5478,2013-04-19,1384.50,207.68,1592.18,0.00,2013-04-20,1
26181,1,5479,2013-04-19,2411.00,361.65,2772.65,0.00,2013-04-20,1
26185,401,5480,2013-04-19,658.00,98.70,756.70,0.00,2013-04-20,1
26190,401,5481,2013-04-19,5134.75,770.21,5904.96,0.00,2013-04-20,1
26196,401,5482,2013-04-19,6618.20,992.73,7610.93,0.00,2013-04-20,1
26202,946,5483,2013-04-19,1435.00,215.25,1650.25,0.00,2013-04-20,1
26207,1006,5484,2013-04-19,752.40,112.86,865.26,0.00,2013-04-20,1
26211,803,5485,2013-04-19,362.00,54.30,416.30,0.00,2013-04-20,1
26214,401,5486,2013-04-19,122.00,18.30,140.30,0.00,2013-04-20,1
26217,1,5487,2013-04-19,79.00,11.85,90.85,0.00,2013-04-20,1
26223,401,5488,2013-04-19,3294.60,494.19,3788.79,0.00,2013-04-20,1
26224,1,NULL,2013-04-20,0.00,0.00,-89089.87,0.00,2013-04-20,1
26225,401,NULL,2013-04-20,0.00,0.00,-89506.70,0.00,2013-04-20,1
26226,802,NULL,2013-04-20,0.00,0.00,-2768.05,0.00,2013-04-20,1
26227,803,NULL,2013-04-20,0.00,0.00,-416.30,0.00,2013-04-20,1
26228,805,NULL,2013-04-20,0.00,0.00,-697.48,0.00,2013-04-20,1
26229,807,NULL,2013-04-20,0.00,0.00,-1858.40,0.00,2013-04-20,1
26230,817,NULL,2013-04-20,0.00,0.00,-2741.60,0.00,2013-04-20,1
26231,824,NULL,2013-04-20,0.00,0.00,-516.35,0.00,2013-04-20,1
26232,839,NULL,2013-04-20,0.00,0.00,-4450.50,0.00,2013-04-20,1
26233,841,NULL,2013-04-20,0.00,0.00,-345.00,0.00,2013-04-20,1
26234,846,NULL,2013-04-20,0.00,0.00,-134.55,0.00,2013-04-20,1
26235,858,NULL,2013-04-20,0.00,0.00,-13984.00,0.00,2013-04-20,1
26236,864,NULL,2013-04-20,0.00,0.00,-650.90,0.00,2013-04-20,1
26237,881,NULL,2013-04-20,0.00,0.00,-14802.46,0.00,2013-04-20,1
26238,891,NULL,2013-04-20,0.00,0.00,-15656.10,0.00,2013-04-20,1
26239,896,NULL,2013-04-20,0.00,0.00,-3974.40,0.00,2013-04-20,1
26240,905,NULL,2013-04-20,0.00,0.00,-1592.18,0.00,2013-04-20,1
26241,908,NULL,2013-04-20,0.00,0.00,-4213.31,0.00,2013-04-20,1
26242,909,NULL,2013-04-20,0.00,0.00,-2241.35,0.00,2013-04-20,1
26243,918,NULL,2013-04-20,0.00,0.00,-11709.30,0.00,2013-04-20,1
26244,923,NULL,2013-04-20,0.00,0.00,-3381.92,0.00,2013-04-20,1
26245,933,NULL,2013-04-20,0.00,0.00,-1738.80,0.00,2013-04-20,1
26246,946,NULL,2013-04-20,0.00,0.00,-1650.25,0.00,2013-04-20,1
26247,961,NULL,2013-04-20,0.00,0.00,-6104.20,0.00,2013-04-20,1
26248,968,NULL,2013-04-20,0.00,0.00,-661.25,0.00,2013-04-20,1
26249,993,NULL,2013-04-20,0.00,0.00,-1423.24,0.00,2013-04-20,1
26250,1000,NULL,2013-04-20,0.00,0.00,-2254.00,0.00,2013-04-20,1
26251,1006,NULL,2013-04-20,0.00,0.00,-865.26,0.00,2013-04-20,1
26256,1,5489,2013-04-20,11567.00,1735.05,13302.05,0.00,2013-04-21,1
26260,924,5490,2013-04-20,1031.00,154.65,1185.65,0.00,2013-04-21,1
26264,1,5491,2013-04-20,3636.50,545.48,4181.98,0.00,2013-04-21,1
26267,401,5492,2013-04-20,1263.75,189.56,1453.31,0.00,2013-04-21,1
26271,1,5493,2013-04-20,1909.00,286.35,2195.35,0.00,2013-04-21,1
26277,401,5494,2013-04-20,1341.20,201.18,1542.38,0.00,2013-04-21,1
26281,831,5495,2013-04-20,2512.00,376.80,2888.80,0.00,2013-04-21,1
26286,401,5496,2013-04-20,740.00,111.00,851.00,0.00,2013-04-21,1
26290,812,5497,2013-04-20,9046.00,1356.90,10402.90,0.00,2013-04-21,1
26295,401,5498,2013-04-20,438.00,65.70,503.70,0.00,2013-04-21,1
26299,1,5499,2013-04-20,10970.40,1645.56,12615.96,0.00,2013-04-21,1
26303,895,5500,2013-04-20,2261.00,339.15,2600.15,0.00,2013-04-21,1
26307,997,5501,2013-04-20,2267.00,340.05,2607.05,0.00,2013-04-21,1
26311,1,5502,2013-04-20,466.00,69.90,535.90,0.00,2013-04-21,1
26315,1,5503,2013-04-20,2477.00,371.55,2848.55,0.00,2013-04-21,1
26318,842,5504,2013-04-20,3352.00,502.80,3854.80,0.00,2013-04-21,1
26321,836,5505,2013-04-20,1672.80,250.92,1923.72,0.00,2013-04-21,1
26324,401,5506,2013-04-20,1485.00,222.75,1707.75,0.00,2013-04-21,1
26329,841,5507,2013-04-20,6384.00,957.60,7341.60,0.00,2013-04-21,1
26334,942,5508,2013-04-20,1828.00,274.20,2102.20,0.00,2013-04-21,1
26338,849,5509,2013-04-20,1336.00,200.40,1536.40,0.00,2013-04-21,1
26343,1,5510,2013-04-20,879.50,131.93,1011.43,0.00,2013-04-21,1
26347,919,5511,2013-04-20,4534.40,680.16,5214.56,0.00,2013-04-21,1
26350,889,5512,2013-04-20,256.00,38.40,294.40,0.00,2013-04-21,1
26354,954,5513,2013-04-20,3251.00,487.65,3738.65,0.00,2013-04-21,1
26358,906,5514,2013-04-20,724.40,108.66,833.06,0.00,2013-04-21,1
26363,983,5515,2013-04-20,6962.00,1044.30,8006.30,0.00,2013-04-21,1
26369,401,5516,2013-04-20,5296.50,794.48,6090.98,0.00,2013-04-21,1
26375,401,5517,2013-04-20,6390.25,958.54,7348.79,0.00,2013-04-21,1
26378,1,5518,2013-04-20,890.20,133.53,1023.73,0.00,2013-04-21,1
26382,401,5519,2013-04-20,1688.40,253.26,1941.66,0.00,2013-04-21,1
26388,401,5520,2013-04-20,6361.00,954.15,7315.15,0.00,2013-04-21,1
26394,401,5521,2013-04-20,314.00,47.10,361.10,0.00,2013-04-21,1
26399,401,5522,2013-04-20,1313.40,197.01,1510.41,0.00,2013-04-21,1
26402,1,5523,2013-04-20,386.00,57.90,443.90,0.00,2013-04-21,1
26405,1,5524,2013-04-20,1564.00,234.60,1798.60,0.00,2013-04-21,1
26410,1,5525,2013-04-20,1900.00,285.00,2185.00,0.00,2013-04-21,1
26416,401,5526,2013-04-20,1358.00,203.70,1561.70,0.00,2013-04-21,1
26417,1,NULL,2013-04-21,0.00,0.00,-42142.45,0.00,2013-04-21,1
26418,401,NULL,2013-04-21,0.00,0.00,-32187.93,0.00,2013-04-21,1
26419,812,NULL,2013-04-21,0.00,0.00,-10402.90,0.00,2013-04-21,1
26420,831,NULL,2013-04-21,0.00,0.00,-2888.80,0.00,2013-04-21,1
26421,836,NULL,2013-04-21,0.00,0.00,-1923.72,0.00,2013-04-21,1
26422,841,NULL,2013-04-21,0.00,0.00,-7341.60,0.00,2013-04-21,1
26423,842,NULL,2013-04-21,0.00,0.00,-3854.80,0.00,2013-04-21,1
26424,849,NULL,2013-04-21,0.00,0.00,-1536.40,0.00,2013-04-21,1
26425,889,NULL,2013-04-21,0.00,0.00,-294.40,0.00,2013-04-21,1
26426,895,NULL,2013-04-21,0.00,0.00,-2600.15,0.00,2013-04-21,1
26427,906,NULL,2013-04-21,0.00,0.00,-833.06,0.00,2013-04-21,1
26428,919,NULL,2013-04-21,0.00,0.00,-5214.56,0.00,2013-04-21,1
26429,924,NULL,2013-04-21,0.00,0.00,-1185.65,0.00,2013-04-21,1
26430,942,NULL,2013-04-21,0.00,0.00,-2102.20,0.00,2013-04-21,1
26431,954,NULL,2013-04-21,0.00,0.00,-3738.65,0.00,2013-04-21,1
26432,983,NULL,2013-04-21,0.00,0.00,-8006.30,0.00,2013-04-21,1
26433,997,NULL,2013-04-21,0.00,0.00,-2607.05,0.00,2013-04-21,1
26452,1,5527,2013-04-22,1296.00,194.40,1490.40,0.00,2013-04-23,1
26454,850,5528,2013-04-22,2160.00,324.00,2484.00,0.00,2013-04-23,1
26456,401,5529,2013-04-22,1296.00,194.40,1490.40,0.00,2013-04-23,1
26458,941,5530,2013-04-22,2880.00,432.00,3312.00,0.00,2013-04-23,1
26460,862,5531,2013-04-22,648.00,97.20,745.20,0.00,2013-04-23,1
26462,1,5532,2013-04-22,1080.00,162.00,1242.00,0.00,2013-04-23,1
26464,1,5533,2013-04-22,532.80,79.92,612.72,0.00,2013-04-23,1
26469,1,5534,2013-04-22,5747.00,862.05,6609.05,0.00,2013-04-23,1
26474,1,5535,2013-04-22,411.00,61.65,472.65,0.00,2013-04-23,1
26478,401,5536,2013-04-22,178.70,26.81,205.51,0.00,2013-04-23,1
26482,1,5537,2013-04-22,4650.00,697.50,5347.50,0.00,2013-04-23,1
26487,401,5538,2013-04-22,865.75,129.86,995.61,0.00,2013-04-23,1
26490,401,5539,2013-04-22,229.60,34.44,264.04,0.00,2013-04-23,1
26495,1,5540,2013-04-22,621.75,93.26,715.01,0.00,2013-04-23,1
26500,1,5541,2013-04-22,3495.20,524.28,4019.48,0.00,2013-04-23,1
26504,1,5542,2013-04-22,3408.00,511.20,3919.20,0.00,2013-04-23,1
26509,906,5543,2013-04-22,2396.00,359.40,2755.40,0.00,2013-04-23,1
26513,1,5544,2013-04-22,12368.00,1855.20,14223.20,0.00,2013-04-23,1
26517,1,5545,2013-04-22,476.80,71.52,548.32,0.00,2013-04-23,1
26520,916,5546,2013-04-22,440.00,66.00,506.00,0.00,2013-04-23,1
26523,1,5547,2013-04-22,1368.00,205.20,1573.20,0.00,2013-04-23,1
26526,1,5548,2013-04-22,2500.00,375.00,2875.00,0.00,2013-04-23,1
26531,849,5549,2013-04-22,2727.00,409.05,3136.05,0.00,2013-04-23,1
26535,831,5550,2013-04-22,2329.50,349.43,2678.93,0.00,2013-04-23,1
26538,1005,5551,2013-04-22,384.00,57.60,441.60,0.00,2013-04-23,1
26542,401,5552,2013-04-22,2113.00,316.95,2429.95,0.00,2013-04-23,1
26548,953,5553,2013-04-22,4206.00,630.90,4836.90,0.00,2013-04-23,1
26552,827,5554,2013-04-22,9309.00,1396.35,10705.35,0.00,2013-04-23,1
26555,836,5555,2013-04-22,779.80,116.97,896.77,0.00,2013-04-23,1
26561,918,5556,2013-04-22,2396.80,359.52,2756.32,0.00,2013-04-23,1
26567,401,5557,2013-04-22,1571.25,235.69,1806.94,0.00,2013-04-23,1
26570,1,5558,2013-04-22,2592.00,388.80,2980.80,0.00,2013-04-23,1
26574,401,5559,2013-04-22,4396.80,659.52,5056.32,0.00,2013-04-23,1
26580,401,5560,2013-04-22,3409.00,511.35,3920.35,0.00,2013-04-23,1
26585,401,5561,2013-04-22,2677.00,401.55,3078.55,0.00,2013-04-23,1
26591,995,5562,2013-04-22,840.00,126.00,966.00,0.00,2013-04-23,1
26595,401,5563,2013-04-22,2688.75,403.31,3092.06,0.00,2013-04-23,1
26598,1,5564,2013-04-22,686.40,102.96,789.36,0.00,2013-04-23,1
26604,401,5565,2013-04-22,1452.35,217.85,1670.20,0.00,2013-04-23,1
26607,852,5566,2013-04-22,2428.00,364.20,2792.20,0.00,2013-04-23,1
26611,1,5567,2013-04-22,3065.45,459.82,3525.27,0.00,2013-04-23,1
26617,1,5568,2013-04-22,3127.00,469.05,3596.05,0.00,2013-04-23,1
26623,401,5569,2013-04-22,1877.50,281.63,2159.13,0.00,2013-04-23,1
26627,401,5570,2013-04-22,1854.00,278.10,2132.10,0.00,2013-04-23,1
26633,814,5571,2013-04-22,5278.20,791.73,6069.93,0.00,2013-04-23,1
26635,988,5572,2013-04-22,52.00,7.80,59.80,0.00,2013-04-23,1
26641,401,5573,2013-04-22,4007.00,601.05,4608.05,0.00,2013-04-23,1
26645,1,5574,2013-04-22,13779.00,2066.85,15845.85,0.00,2013-04-23,1
26648,871,5575,2013-04-22,1067.00,160.05,1227.05,0.00,2013-04-23,1
26651,1,5576,2013-04-22,1305.00,195.75,1500.75,0.00,2013-04-23,1
26653,1,5577,2013-04-22,130.00,19.50,149.50,0.00,2013-04-23,1
26658,1,5578,2013-04-22,3344.00,501.60,3845.60,0.00,2013-04-23,1
26663,1,5579,2013-04-22,609.50,91.43,700.93,0.00,2013-04-23,1
26668,1,5580,2013-04-22,5032.80,754.92,5787.72,0.00,2013-04-23,1
26672,934,5581,2013-04-22,2744.20,411.63,3155.83,0.00,2013-04-23,1
26675,854,5582,2013-04-22,342.00,51.30,393.30,0.00,2013-04-23,1
26679,1001,5583,2013-04-22,317.40,47.61,365.01,0.00,2013-04-23,1
26684,401,5584,2013-04-22,1678.00,251.70,1929.70,0.00,2013-04-23,1
26690,1,5585,2013-04-22,4609.00,691.35,5300.35,0.00,2013-04-23,1
26693,855,5586,2013-04-22,2560.00,384.00,2944.00,0.00,2013-04-23,1
26696,944,5587,2013-04-22,501.75,75.26,577.01,0.00,2013-04-23,1
26700,401,5588,2013-04-22,1562.00,234.30,1796.30,0.00,2013-04-23,1
26704,1,5589,2013-04-22,6260.00,939.00,7199.00,0.00,2013-04-23,1
26708,961,5590,2013-04-22,4158.00,623.70,4781.70,0.00,2013-04-23,1
26714,943,5591,2013-04-22,2923.50,438.53,3362.03,0.00,2013-04-23,1
26719,401,5592,2013-04-22,796.00,119.40,915.40,0.00,2013-04-23,1
26723,401,5593,2013-04-22,862.00,129.30,991.30,0.00,2013-04-23,1
26727,1,5594,2013-04-22,539.00,80.85,619.85,0.00,2013-04-23,1
26731,1,5595,2013-04-22,400.00,60.00,460.00,0.00,2013-04-23,1
26734,892,5596,2013-04-22,2624.00,393.60,3017.60,0.00,2013-04-23,1
26737,1,5597,2013-04-22,1068.00,160.20,1228.20,0.00,2013-04-23,1
26742,904,5598,2013-04-22,399.25,59.89,459.14,0.00,2013-04-23,1
26746,1,5599,2013-04-22,1065.20,159.78,1224.98,0.00,2013-04-23,1
26750,1,5600,2013-04-22,746.00,111.90,857.90,0.00,2013-04-23,1
26755,1,5601,2013-04-22,4301.80,645.27,4947.07,0.00,2013-04-23,1
26758,915,5602,2013-04-22,2718.00,407.70,3125.70,0.00,2013-04-23,1
26761,880,5603,2013-04-22,52.00,7.80,59.80,0.00,2013-04-23,1
26772,1,NULL,2013-04-23,0.00,0.00,-104206.91,0.00,2013-04-23,1
26773,401,NULL,2013-04-23,0.00,0.00,-38541.91,0.00,2013-04-23,1
26774,814,NULL,2013-04-23,0.00,0.00,-6069.93,0.00,2013-04-23,1
26775,827,NULL,2013-04-23,0.00,0.00,-10705.35,0.00,2013-04-23,1
26776,831,NULL,2013-04-23,0.00,0.00,-2678.93,0.00,2013-04-23,1
26777,836,NULL,2013-04-23,0.00,0.00,-896.77,0.00,2013-04-23,1
26778,849,NULL,2013-04-23,0.00,0.00,-3136.05,0.00,2013-04-23,1
26779,850,NULL,2013-04-23,0.00,0.00,-2484.00,0.00,2013-04-23,1
26780,852,NULL,2013-04-23,0.00,0.00,-2792.20,0.00,2013-04-23,1
26781,854,NULL,2013-04-23,0.00,0.00,-393.30,0.00,2013-04-23,1
26782,855,NULL,2013-04-23,0.00,0.00,-2944.00,0.00,2013-04-23,1
26783,862,NULL,2013-04-23,0.00,0.00,-745.20,0.00,2013-04-23,1
26784,871,NULL,2013-04-23,0.00,0.00,-1227.05,0.00,2013-04-23,1
26785,880,NULL,2013-04-23,0.00,0.00,-59.80,0.00,2013-04-23,1
26786,892,NULL,2013-04-23,0.00,0.00,-3017.60,0.00,2013-04-23,1
26787,904,NULL,2013-04-23,0.00,0.00,-459.14,0.00,2013-04-23,1
26788,906,NULL,2013-04-23,0.00,0.00,-2755.40,0.00,2013-04-23,1
26789,915,NULL,2013-04-23,0.00,0.00,-3125.70,0.00,2013-04-23,1
26790,916,NULL,2013-04-23,0.00,0.00,-506.00,0.00,2013-04-23,1
26791,918,NULL,2013-04-23,0.00,0.00,-2756.32,0.00,2013-04-23,1
26792,934,NULL,2013-04-23,0.00,0.00,-3155.83,0.00,2013-04-23,1
26793,941,NULL,2013-04-23,0.00,0.00,-3312.00,0.00,2013-04-23,1
26794,943,NULL,2013-04-23,0.00,0.00,-3362.03,0.00,2013-04-23,1
26795,944,NULL,2013-04-23,0.00,0.00,-577.01,0.00,2013-04-23,1
26796,953,NULL,2013-04-23,0.00,0.00,-4836.90,0.00,2013-04-23,1
26797,961,NULL,2013-04-23,0.00,0.00,-4781.70,0.00,2013-04-23,1
26798,988,NULL,2013-04-23,0.00,0.00,-59.80,0.00,2013-04-23,1
26799,995,NULL,2013-04-23,0.00,0.00,-966.00,0.00,2013-04-23,1
26800,1001,NULL,2013-04-23,0.00,0.00,-365.01,0.00,2013-04-23,1
26801,1005,NULL,2013-04-23,0.00,0.00,-441.60,0.00,2013-04-23,1
26803,1,5604,2013-04-23,1296.00,194.40,1490.40,0.00,2013-04-24,1
26805,805,5605,2013-04-23,960.00,144.00,1104.00,0.00,2013-04-24,1
26807,1,5606,2013-04-23,444.00,66.60,510.60,0.00,2013-04-24,1
26809,401,5607,2013-04-23,432.00,64.80,496.80,0.00,2013-04-24,1
26814,866,5608,2013-04-23,5160.00,774.00,5934.00,0.00,2013-04-24,1
26818,1,5609,2013-04-23,1908.00,286.20,2194.20,0.00,2013-04-24,1
26824,401,5610,2013-04-23,3109.00,466.35,3575.35,0.00,2013-04-24,1
26830,401,5611,2013-04-23,5512.15,826.82,6338.97,0.00,2013-04-24,1
26835,401,5612,2013-04-23,5347.00,802.05,6149.05,0.00,2013-04-24,1
26841,1,5613,2013-04-23,4099.75,614.96,4714.71,0.00,2013-04-24,1
26843,868,5614,2013-04-23,925.00,138.75,1063.75,0.00,2013-04-24,1
26845,985,5615,2013-04-23,224.00,33.60,257.60,0.00,2013-04-24,1
26848,941,5616,2013-04-23,2976.00,446.40,3422.40,0.00,2013-04-24,1
26854,1,5617,2013-04-23,2779.50,416.92,3196.42,0.00,2013-04-24,1
26857,1,5618,2013-04-23,752.00,112.80,864.80,0.00,2013-04-24,1
26862,1,5619,2013-04-23,949.50,142.43,1091.93,0.00,2013-04-24,1
26866,1,5620,2013-04-23,1923.00,288.45,2211.45,0.00,2013-04-24,1
26872,866,5621,2013-04-23,4276.00,641.40,4917.40,0.00,2013-04-24,1
26878,1,5622,2013-04-23,810.50,121.58,932.08,0.00,2013-04-24,1
26882,847,5623,2013-04-23,1497.90,224.69,1722.59,0.00,2013-04-24,1
26886,813,5624,2013-04-23,3921.00,588.15,4509.15,0.00,2013-04-24,1
26890,949,5625,2013-04-23,2057.00,308.55,2365.55,0.00,2013-04-24,1
26893,401,5626,2013-04-23,187.00,28.05,215.05,0.00,2013-04-24,1
26896,401,5627,2013-04-23,584.00,87.60,671.60,0.00,2013-04-24,1
26901,1,5628,2013-04-23,2970.00,445.50,3415.50,0.00,2013-04-24,1
26906,880,5629,2013-04-23,3237.00,485.55,3722.55,0.00,2013-04-24,1
26910,1,5630,2013-04-23,3615.00,542.25,4157.25,0.00,2013-04-24,1
26914,401,5631,2013-04-23,759.00,113.85,872.85,0.00,2013-04-24,1
26920,401,5632,2013-04-23,7716.00,1157.40,8873.40,0.00,2013-04-24,1
26924,1,5633,2013-04-23,852.00,127.80,979.80,0.00,2013-04-24,1
26929,852,5634,2013-04-23,2318.00,347.70,2665.70,0.00,2013-04-24,1
26935,1,5635,2013-04-23,8554.00,1283.10,9837.10,0.00,2013-04-24,1
26939,1,5636,2013-04-23,3833.60,575.04,4408.64,0.00,2013-04-24,1
26943,1,5637,2013-04-23,429.60,64.44,494.04,0.00,2013-04-24,1
26947,864,5638,2013-04-23,3648.00,547.20,4195.20,0.00,2013-04-24,1
26950,1,5639,2013-04-23,670.50,100.58,771.08,0.00,2013-04-24,1
26953,1,5640,2013-04-23,850.00,127.50,977.50,0.00,2013-04-24,1
26957,401,5641,2013-04-23,8686.20,1302.93,9989.13,0.00,2013-04-24,1
26962,401,5642,2013-04-23,4274.00,641.10,4915.10,0.00,2013-04-24,1
